T	AX	AY	AZ	HX	HY	HZ	MX	MY	MZ	Temp	Move
76.139404	-1.0821792	7.457938	-10.666168	-1.1467572	-1.9523635	0.13262543	-201.00002	-11.400001	-267.0	26.127745	none
76.14158	-0.93852705	6.7684083	-10.388441	-1.0516824	-1.9315908	0.03089267	-201.00002	-11.400001	-267.0	26.16069	none
76.14377	-0.60333884	6.31351	-10.283096	-0.98883176	-1.9827235	-0.052996907	-205.8	-10.200001	-259.80002	26.127745	none
76.14595	-0.31603462	5.801151	-10.3214035	-0.9329054	-2.0687435	-0.13502227	-205.8	-10.200001	-259.80002	26.190643	none
76.14813	-0.016759412	5.33907	-10.723629	-0.88230526	-2.1856563	-0.2146508	-205.8	-10.200001	-259.80002	26.133736	none
76.150314	0.16280572	4.96318	-11.032481	-0.8309063	-2.3105586	-0.30013826	-205.8	-10.200001	-259.80002	26.13673	none
76.152504	0.2753332	4.8099513	-11.525687	-0.7528756	-2.4817998	-0.40213734	-205.8	-10.200001	-259.80002	26.172672	none
76.15468	0.2825158	4.8219223	-11.669339	-0.7038735	-2.5774074	-0.4708469	-207.6	-8.400001	-265.2	26.169678	none
76.15686	0.30645782	4.7309427	-11.868058	-0.66552395	-2.637861	-0.5222459	-207.6	-8.400001	-265.2	26.16069	none
76.15904	0.39983168	4.867412	-11.911154	-0.6245113	-2.6751454	-0.56645435	-207.6	-8.400001	-265.2	26.178661	none
76.16123	0.51235914	5.00867	-11.99495	-0.5928197	-2.693255	-0.6018744	-207.6	-8.400001	-265.2	26.199629	none
76.163414	0.51235914	5.0302176	-12.140997	-0.5486112	-2.6724823	-0.6295713	-199.8	1.8000001	-262.2	26.211609	none
76.16559	0.47644615	5.0134583	-12.188881	-0.5275722	-2.602441	-0.629305	-199.8	1.8000001	-262.2	26.23557	none
76.16777	0.5674258	5.035006	-12.825739	-0.520648	-2.4711473	-0.6175871	-199.8	1.8000001	-262.2	26.199629	none
76.16995	0.48602295	5.2959743	-13.666103	-0.5238438	-2.0546288	-0.57763964	-199.8	1.8000001	-262.2	26.190643	none
76.17214	-0.25617957	5.255273	-13.328521	-0.5360943	-1.5126755	-0.5209143	-199.8	1.8000001	-262.2	26.214603	none
76.174324	-0.22984336	4.795586	-12.852075	-0.6061355	-1.3677995	-0.43089947	-213.00002	0.6	-256.2	26.169678	none
76.1765	-1.0319009	6.181829	-12.674904	-0.67031765	-1.4535533	-0.35260254	-213.00002	0.6	-256.2	26.211609	none
76.17868	-1.8411411	7.5082164	-12.356475	-0.74115777	-1.6820526	-0.2727077	-213.00002	0.6	-256.2	26.112768	none
76.18087	-1.5298948	6.8905125	-12.459426	-0.8205199	-1.9606192	-0.1818939	-213.00002	0.6	-256.2	26.196632	none
76.18305	-1.2569559	6.069301	-13.017275	-0.9078716	-2.12467	-0.07190535	-208.20001	4.2000003	-257.40002	26.184652	none
76.185234	-0.7230489	5.0421886	-13.797785	-1.0231866	-2.1848574	0.11265171	-208.20001	4.2000003	-257.40002	26.187649	none
76.18741	-0.15083471	4.3957543	-14.298173	-1.1009508	-2.1286647	0.24421188	-208.20001	4.2000003	-257.40002	26.190643	none
76.1896	0.7781156	3.1052797	-14.058752	-1.180313	-2.0018983	0.38908786	-208.20001	4.2000003	-257.40002	26.151707	none
76.19178	0.62249243	3.2680852	-14.104242	-1.2591426	-1.8375812	0.5406217	-208.20001	4.2000003	-257.40002	26.202623	none
76.19396	0.8595184	4.084508	-13.982138	-1.3419669	-1.7302558	0.6876282	-209.40001	11.400001	-251.40001	26.190643	none
76.196144	1.127669	4.8219223	-13.860034	-1.4343786	-1.6263925	0.8311726	-209.40001	11.400001	-251.40001	26.175667	none
76.19832	0.7350199	5.9519854	-13.733141	-1.5688683	-1.3800501	1.0447581	-209.40001	11.400001	-251.40001	26.181658	none
76.2005	0.6727707	6.847417	-13.493721	-1.6634104	-1.2138689	1.1707256	-209.40001	11.400001	-251.40001	26.184652	none
76.20269	0.7445967	7.764396	-13.163321	-1.7646105	-1.0466223	1.29403	-204.6	7.8	-253.8	26.202623	none
76.20487	0.770933	8.24563	-13.213599	-1.867675	-0.88683265	1.412807	-204.6	7.8	-253.8	26.2176	none
76.207054	0.866701	8.4826565	-13.280637	-1.9694077	-0.71798825	1.5238608	-204.6	7.8	-253.8	26.190643	none
76.20923	1.1228806	8.607155	-13.321339	-2.1252027	-0.50387007	1.6764599	-204.6	7.8	-253.8	26.151707	none
76.21142	1.2306197	8.394072	-13.496115	-2.2237396	-0.38482678	1.7630126	-204.6	7.8	-253.8	26.202623	none
76.2136	1.2210429	8.183381	-13.582306	-2.3166838	-0.26764768	1.8442391	-211.8	6.6000004	-249.00002	26.139725	none
76.21578	1.1947067	7.929596	-13.654132	-2.4072313	-0.16271915	1.9132149	-211.8	6.6000004	-249.00002	26.184652	none
76.217964	1.1827357	7.7691846	-13.6972275	-2.4975126	-0.07563378	1.9707392	-211.8	6.6000004	-249.00002	26.169678	none
76.22015	1.079785	7.560889	-13.661315	-2.6218822	0.051665325	2.0333235	-211.8	6.6000004	-249.00002	26.187649	none
76.22233	0.92895025	7.599196	-13.596671	-2.7012444	0.13262543	2.0596888	-216.6	7.8	-239.40001	26.193638	none
76.22451	1.055843	7.668628	-13.517663	-2.7720845	0.2130529	2.0780647	-216.6	7.8	-239.40001	26.244556	none
76.22669	1.0726024	7.704541	-13.40753	-2.8434572	0.29161614	2.0855215	-216.6	7.8	-239.40001	26.172672	none
76.228874	1.0773908	7.73806	-13.333309	-2.9092371	0.360592	2.0828583	-216.6	7.8	-239.40001	26.151707	none
76.231064	1.2162545	7.7667904	-13.218388	-2.9920616	0.43036684	2.069276	-216.6	7.8	-239.40001	26.166681	none
76.23324	1.3551182	8.010999	-12.931084	-3.045591	0.4609932	2.0493026	-219.00002	-0.6	-237.00002	26.16069	none
76.23542	1.448492	9.26556	-12.121843	-3.0972564	0.49667954	2.0295951	-219.00002	-0.6	-237.00002	26.184652	none
76.2376	1.8339585	9.378088	-12.665327	-3.1529164	0.5502091	2.0026972	-219.00002	-0.6	-237.00002	26.13673	none
76.23979	2.9041667	8.219295	-13.055582	-3.2000544	0.5789712	1.9771309	-219.00002	-0.6	-237.00002	26.184652	none
76.241974	3.0502129	8.231265	-12.109872	-3.2466598	0.6870956	1.9499665	-219.00002	-0.6	-237.00002	26.151707	none
76.24415	3.052607	7.9152308	-12.10269	-3.2759545	0.7909589	1.929194	-223.20001	-8.400001	-236.40001	26.181658	none
76.24633	3.3518825	7.4603324	-12.126632	-3.2985914	0.8759137	1.9054918	-223.20001	-8.400001	-236.40001	26.208614	none
76.24852	3.1723173	7.4746976	-11.753136	-3.3089776	0.9832391	1.8828549	-223.20001	-8.400001	-236.40001	26.178661	none
76.2507	2.9975405	7.651869	-11.408371	-3.315103	1.0902982	1.8596854	-223.20001	-8.400001	-236.40001	26.208614	none
76.252884	2.9137435	7.9607205	-11.130644	-3.3137715	1.1653993	1.8298581	-227.40001	-9.0	-227.40001	26.145716	none
76.25506	2.885013	8.298303	-10.9343195	-3.3097768	1.2093415	1.7749969	-227.40001	-9.0	-227.40001	26.166681	none
76.25725	2.753332	8.42759	-10.709264	-3.2911346	1.1941614	1.7294569	-227.40001	-9.0	-227.40001	26.23557	none
76.25943	2.5306711	8.889671	-10.168175	-3.2708945	1.1709919	1.68658	-227.40001	-9.0	-227.40001	26.244556	none
76.26161	2.3343468	9.555259	-9.861717	-3.2474587	1.1576761	1.639442	-227.40001	-9.0	-227.40001	26.20562	none
76.263794	2.44448	9.682152	-9.919178	-3.2170987	1.1278487	1.5800534	-235.20001	-18.0	-214.8	26.172672	none
76.26597	2.554613	9.715671	-9.497798	-3.158509	1.0274476	1.4855113	-235.20001	-18.0	-214.8	26.220594	none
76.26816	2.5498247	9.981427	-9.090784	-3.1057785	0.96113485	1.4144049	-235.20001	-18.0	-214.8	26.13673	none
76.27034	2.5929205	10.16578	-8.492233	-3.0509174	0.8929579	1.3291837	-235.20001	-18.0	-214.8	26.202623	none
76.27252	2.540248	9.97185	-8.439561	-2.9752836	0.8186557	1.2293152	-237.6	-24.0	-212.40001	26.115765	none
76.274704	2.4109612	9.636662	-8.154651	-2.8866003	0.7142598	1.1233214	-237.6	-24.0	-212.40001	26.175667	none
76.27689	1.934515	9.196129	-7.93199	-2.7310717	0.62238073	0.94275904	-237.6	-24.0	-212.40001	26.193638	none
76.27907	1.4293385	8.688558	-8.4108305	-2.6170886	0.58722705	0.8162589	-237.6	-24.0	-212.40001	26.256536	none
76.28125	0.878672	8.276755	-8.99741	-2.5007083	0.48869008	0.6854977	-237.6	-24.0	-212.40001	26.190643	none
76.28343	0.533907	8.250419	-8.834604	-2.375806	0.28149614	0.55606806	-228.6	-43.800003	-220.20001	26.199629	none
76.28562	0.4333505	8.564059	-8.544906	-2.249306	0.0026631611	0.41625208	-228.6	-43.800003	-220.20001	26.22359	none
76.2878	0.22744916	8.896853	-8.020576	-2.0509005	-0.4396879	0.20772657	-228.6	-43.800003	-220.20001	26.22359	none
76.28998	0.08619126	8.9519205	-7.711724	-1.9134812	-0.67484504	0.07590009	-228.6	-43.800003	-220.20001	26.238565	none
76.29216	0.0023942017	8.796297	-7.5561004	-1.7704695	-0.8708537	-0.052996907	-227.40001	-22.2	-202.20001	26.172672	none
76.29434	0.035913024	8.497022	-7.491457	-1.6213325	-1.0487529	-0.18002969	-227.40001	-22.2	-202.20001	26.145716	none
76.296524	0.1340753	8.300697	-7.371747	-1.4671354	-1.2215921	-0.3009372	-227.40001	-22.2	-202.20001	26.196632	none
76.29871	0.32561144	8.085219	-7.1945763	-1.2500879	-1.4682007	-0.46924898	-227.40001	-22.2	-202.20001	26.184652	none
76.30089	0.41180268	8.058883	-7.050924	-1.1121361	-1.6170714	-0.56911755	-227.40001	-22.2	-202.20001	26.133736	none
76.30307	0.48602295	8.008605	-6.9407907	-0.9816412	-1.7606158	-0.6601977	-238.8	-26.400002	-192.0	26.166681	none
76.30526	0.50278234	7.9152308	-6.7708025	-0.85487473	-1.8916434	-0.74248934	-238.8	-26.400002	-192.0	26.133736	none
76.30744	0.48841715	7.7572136	-6.555324	-0.74275565	-2.000833	-0.8205199	-238.8	-26.400002	-192.0	26.13673	none
76.30962	0.4261679	7.6015906	-6.3470287	-0.6346313	-2.0967069	-0.8863	-238.8	-26.400002	-192.0	26.196632	none
76.3118	0.30645782	7.261614	-6.397307	-0.500408	-2.2170815	-0.9717875	-238.8	-26.400002	-192.0	26.169678	none
76.31398	0.21547815	7.019799	-6.315904	-0.42317632	-2.3113575	-1.0239855	-241.20001	-21.6	-194.40001	26.187649	none
76.31616	0.095768064	6.9743094	-6.205771	-0.35606465	-2.4149544	-1.0729877	-241.20001	-21.6	-194.40001	26.166681	none
76.31835	-0.02633622	6.9144545	-6.090849	-0.3043993	-2.506301	-1.1193266	-241.20001	-21.6	-194.40001	26.187649	none
76.32053	-0.090979666	6.9288197	-6.0357823	-0.252734	-2.5768747	-1.1598067	-241.20001	-21.6	-194.40001	26.14871	none
76.32271	-0.15562311	6.9838862	-5.961562	-0.19787288	-2.6746128	-1.2058793	-232.20001	-36.600002	-201.00002	26.157696	none
76.32489	-0.15562311	6.7205243	-5.731719	-0.17097494	-2.732936	-1.2354405	-232.20001	-36.600002	-201.00002	26.20562	none
76.32708	-0.11731588	6.7564373	-5.877765	-0.15153387	-2.783536	-1.2588763	-232.20001	-36.600002	-201.00002	26.22958	none
76.32926	-0.2825158	6.8306575	-5.884948	-0.13182648	-2.812298	-1.2713932	-232.20001	-36.600002	-201.00002	26.169678	none
76.33144	-0.272939	6.9168487	-5.7843914	-0.12516858	-2.8381307	-1.2831111	-232.20001	-36.600002	-201.00002	26.187649	none
76.33362	-0.22266077	6.907272	-5.518635	-0.122771725	-2.8312066	-1.2900352	-238.20001	-18.6	-191.40001	26.214603	none
76.33581	-0.1388637	6.8905125	-5.2600613	-0.12836437	-2.8112328	-1.2804478	-238.20001	-18.6	-191.40001	26.238565	none
76.33799	-0.11731588	6.76362	-5.056554	-0.14460965	-2.7806065	-1.2663331	-238.20001	-18.6	-191.40001	26.2176	none
76.34017	-0.050278235	6.5625067	-4.783615	-0.16112125	-2.740393	-1.2436962	-238.20001	-18.6	-191.40001	26.220594	none
76.342354	0.088585466	6.2823853	-4.6591167	-0.18455707	-2.6964507	-1.2199941	-241.20001	-12.0	-188.40001	26.181658	none
76.34453	-0.12928689	4.987122	-3.7780502	-0.22849922	-2.6442528	-1.1683288	-241.20001	-12.0	-188.40001	26.14272	none
76.34672	0.04309563	4.5418005	-3.6870706	-0.26738137	-2.700978	-1.1353056	-241.20001	-12.0	-188.40001	26.121754	none
76.3489	0.15322891	4.27365	-3.2872388	-0.29507825	-2.7358654	-1.0974888	-241.20001	-12.0	-188.40001	26.187649	none
76.35108	0.46208093	4.307169	-3.1555579	-0.32810146	-2.710299	-1.0492855	-241.20001	-12.0	-188.40001	26.181658	none
76.353264	0.6799533	4.5082817	-3.0669725	-0.35446674	-2.6194854	-0.98883176	-239.40001	-6.6000004	-185.40001	26.199629	none
76.35545	1.043872	5.058948	-2.7461493	-0.3885552	-2.3579628	-0.8860337	-239.40001	-6.6000004	-185.40001	26.22958	none
76.35763	1.1994951	5.427655	-2.6192567	-0.39947417	-2.1278658	-0.8090684	-239.40001	-6.6000004	-185.40001	26.13673	none
76.35981	1.3263878	5.839458	-2.468422	-0.4034689	-1.8855181	-0.7259777	-239.40001	-6.6000004	-185.40001	26.178661	none
76.36199	1.4532804	6.0285997	-2.2170308	-0.40746364	-1.6357136	-0.6351639	-229.20001	-19.2	-205.20001	26.190643	none
76.36418	1.553837	6.2009826	-2.0757728	-0.4045342	-1.3912354	-0.5435512	-229.20001	-19.2	-205.20001	26.202623	none
76.36636	1.5705963	6.3422403	-1.9297266	-0.396811	-1.1462245	-0.4463458	-229.20001	-19.2	-205.20001	26.202623	none
76.36854	1.5610195	6.3661823	-1.7262194	-0.37950045	-0.7864315	-0.2958772	-229.20001	-19.2	-205.20001	26.238565	none
76.37072	1.448492	6.3422403	-1.5394717	-0.36645097	-0.5611281	-0.19441076	-229.20001	-19.2	-205.20001	26.181658	none
76.37291	1.3910311	6.349423	-1.3814543	-0.34594464	-0.345412	-0.09081379	-242.40001	-3.6000001	-190.8	26.184652	none
76.37509	1.3144168	6.3829417	-1.127669	-0.32756883	-0.14247912	0.011451593	-242.40001	-3.6000001	-190.8	26.211609	none
76.37727	1.2018893	6.289568	-1.0654198	-0.30519825	0.066046394	0.111852765	-242.40001	-3.6000001	-190.8	26.22359	none
76.37945	1.1133038	6.351817	-1.079785	-0.26631612	0.36245623	0.262854	-242.40001	-3.6000001	-190.8	26.169678	none
76.38163	0.9576807	6.564901	-1.1180922	-0.24208134	0.53529537	0.36112466	-241.8	0.6	-189.0	26.163687	none
76.38382	0.7781156	6.7612257	-1.1947067	-0.21491711	0.69721556	0.46205845	-241.8	0.6	-189.0	26.20562	none
76.386	0.59855044	7.026982	-1.3479356	-0.1898834	0.8314389	0.5584649	-241.8	0.6	-189.0	26.20562	none
76.38818	0.45729253	7.1634517	-1.4197617	-0.16218652	0.92731273	0.6540724	-241.8	0.6	-189.0	26.172672	none
76.39036	0.33279404	7.675811	-1.6639702	-0.12250541	1.0191917	0.7949536	-241.8	0.6	-189.0	26.20562	none
76.39255	0.32561144	7.711724	-1.982399	-0.09267801	1.0599382	0.8833706	-238.8	2.4	-184.8	26.190643	none
76.39473	0.37828386	7.608773	-2.2457612	-0.066046394	1.0652645	0.97711384	-238.8	2.4	-184.8	26.211609	none
76.39691	0.2896984	7.714118	-2.468422	-0.040746365	1.0319749	1.0668623	-238.8	2.4	-184.8	26.199629	none
76.39909	0.30166942	7.7069354	-2.552219	-0.020240024	0.97924435	1.1568772	-238.8	2.4	-184.8	26.145716	none
76.40127	0.090979666	7.9391727	-2.5689783	0.004527374	0.943558	1.2871058	-238.8	2.4	-184.8	26.187649	none
76.40346	-0.05267244	8.463503	-2.6982653	0.016777916	0.9515475	1.3712617	-228.6	-18.6	-196.20001	26.196632	none
76.40564	-0.12928689	8.9519205	-2.7748797	0.025832662	0.99522334	1.4484934	-228.6	-18.6	-196.20001	26.187649	none
76.40782	-0.1340753	9.41879	-2.8083985	0.03435478	1.0615361	1.5238608	-228.6	-18.6	-196.20001	26.20562	none
76.41	-0.1316811	9.581595	-2.9735985	0.03488741	1.1387677	1.6018914	-228.6	-18.6	-196.20001	26.20562	none
76.41218	-0.15083471	9.576807	-3.359065	0.03701794	1.2077435	1.7206684	-238.8	-6.0	-187.20001	26.184652	none
76.41437	-0.2873042	9.414001	-3.53863	0.025300032	1.22319	1.7939054	-238.8	-6.0	-187.20001	26.181658	none
76.41655	-0.59136784	9.102755	-3.7110126	0.004527374	1.2109394	1.865278	-238.8	-6.0	-187.20001	26.193638	none
76.41873	-0.7182605	8.791509	-3.8402996	-0.023702133	1.1582087	1.9313245	-238.8	-6.0	-187.20001	26.163687	none
76.42091	-0.78529817	8.451532	-3.7852328	-0.0628506	1.0578076	1.9928435	-238.8	-6.0	-187.20001	26.157696	none
76.4231	-0.79966336	8.154651	-3.8666358	-0.116912775	0.9398296	2.0455742	-243.6	-13.200001	-192.0	26.139725	none
76.42528	-0.58418524	7.6255326	-3.7852328	-0.22397186	0.6956177	2.1233385	-243.6	-13.200001	-192.0	26.166681	none
76.42746	-0.4189853	7.144298	-3.6750996	-0.3054646	0.5190501	2.1720743	-243.6	-13.200001	-192.0	26.20562	none
76.42964	-0.23223756	6.789956	-3.5003228	-0.4016047	0.350472	2.2128205	-243.6	-13.200001	-192.0	26.178661	none
76.43182	-0.019153614	6.5361705	-3.406949	-0.49534798	0.19547603	2.2509038	-243.00002	-17.400002	-189.0	26.214603	none
76.43401	0.1412579	6.397307	-3.2154129	-0.60267335	0.088150635	2.2815301	-243.00002	-17.400002	-189.0	26.184652	none
76.43619	0.60333884	6.0645127	-3.13401	-0.7653925	0.0029294773	2.3156185	-243.00002	-17.400002	-189.0	26.226585	none
76.43837	1.0247183	5.997475	-3.064578	-0.8727179	-0.015978966	2.3371902	-243.00002	-17.400002	-189.0	26.22359	none
76.44055	1.1683705	5.849035	-2.9592333	-0.9896307	-0.0013315806	2.3545008	-243.00002	-17.400002	-189.0	26.166681	none
76.44274	1.3192052	5.8346696	-2.80361	-1.1006845	0.037284255	2.364887	-234.00002	-22.800001	-189.6	26.208614	none
76.44492	1.4556746	5.7604494	-2.6431987	-1.2045478	0.10439592	2.372344	-234.00002	-22.800001	-189.6	26.22359	none
76.4471	1.7381904	5.6551046	-2.420538	-1.3646038	0.24847293	2.3734093	-234.00002	-22.800001	-189.6	26.20562	none
76.44928	1.9249382	5.9424086	-1.922544	-1.4708639	0.3587278	2.3707461	-234.00002	-22.800001	-189.6	26.23557	none
76.45147	2.2601264	6.179435	-1.5562311	-1.5675366	0.49348375	2.3646207	-231.00002	-21.0	-193.8	26.184652	none
76.45365	2.4612393	6.445191	-1.2569559	-1.6676716	0.61598915	2.3499734	-231.00002	-21.0	-193.8	26.214603	none
76.45583	2.9352913	6.253655	-1.1851299	-1.7635453	0.73609775	2.3305323	-231.00002	-21.0	-193.8	26.211609	none
76.45801	3.5410242	7.120356	0.59136784	-1.901497	0.84368944	2.2961776	-231.00002	-21.0	-193.8	26.20562	none
76.460205	4.8841715	7.1873937	3.8187518	-1.9755329	1.0644655	2.2698123	-231.00002	-21.0	-193.8	26.190643	none
76.46238	6.7324953	6.9360023	8.391677	-2.0162792	1.4301175	2.2413163	-239.40001	-33.0	-183.0	26.20562	none
76.46456	6.045359	7.8505874	7.627927	-1.9947077	1.820537	2.2053638	-239.40001	-33.0	-183.0	26.208614	none
76.46674	3.514688	8.061277	2.789245	-1.9254655	2.2074943	2.15503	-239.40001	-33.0	-183.0	26.196632	none
76.46892	3.2369606	6.6510925	-1.067814	-1.7955033	2.6695528	2.0604877	-239.40001	-33.0	-183.0	26.28649	none
76.471115	3.3255463	6.208165	-1.7190368	-1.7459685	2.7529097	2.005094	-239.40001	-33.0	-183.0	26.190643	none
76.47329	2.719813	7.539341	-1.5610195	-1.70682	2.6711507	1.944374	-237.00002	-37.800003	-177.0	26.190643	none
76.47547	1.9033904	8.257602	-1.8004397	-1.6751283	2.4594293	1.8644791	-237.00002	-37.800003	-177.0	26.163687	none
76.47765	2.60968	7.702147	-1.2808979	-1.6303873	2.12973	1.7638116	-237.00002	-37.800003	-177.0	26.2176	none
76.47984	2.5881321	7.7548194	0.031124622	-1.572064	1.8876486	1.6719326	-237.00002	-37.800003	-177.0	26.163687	none
76.482025	2.0398598	8.537724	-0.1604115	-1.468467	2.0365193	1.5491608	-241.8	-45.0	-171.0	26.208614	none
76.4842	1.9895816	8.796297	-0.8834604	-1.3928332	2.2743397	1.4689997	-241.8	-45.0	-171.0	26.187649	none
76.48638	1.7357962	9.196129	-1.2234371	-1.3076121	2.4807346	1.3928332	-241.8	-45.0	-171.0	26.220594	none
76.48856	1.5825673	9.514558	-1.3120226	-1.2253205	2.6439865	1.3038837	-241.8	-45.0	-171.0	26.208614	none
76.49075	1.6041151	9.502586	-1.3383588	-1.1470236	2.722017	1.2125373	-241.8	-45.0	-171.0	26.190643	none
76.492935	1.8602947	8.808268	-1.1109096	-1.0404971	2.6951191	1.0756508	-238.8	-48.0	-168.0	26.22359	none
76.49511	1.9369092	8.145074	-0.93373865	-0.9715212	2.6256106	0.9890981	-238.8	-48.0	-168.0	26.181658	none
76.49729	1.8890251	7.6135616	-1.067814	-0.91186637	2.5537052	0.90494215	-238.8	-48.0	-168.0	26.193638	none
76.49947	1.7262194	7.153875	-1.3144168	-0.8583368	2.489523	0.8269115	-238.8	-48.0	-168.0	26.187649	none
76.50166	1.6065093	6.7684083	-1.6089035	-0.8066715	2.420281	0.7526093	-238.20001	-53.4	-162.6	26.23557	none
76.503845	1.4628572	6.445191	-1.9009962	-0.7289072	2.3323965	0.6530071	-238.20001	-53.4	-162.6	26.199629	none
76.50602	1.508347	5.8346696	-2.1404164	-0.6828345	2.2996397	0.59095544	-238.20001	-53.4	-162.6	26.22958	none
76.5082	1.6519991	5.470751	-2.0949266	-0.64102286	2.2993734	0.53476274	-238.20001	-53.4	-162.6	26.214603	none
76.51039	1.8291701	5.2241483	-2.006341	-0.60906494	2.326005	0.49028796	-238.20001	-53.4	-162.6	26.187649	none
76.51257	2.0374656	4.9057193	-2.0326772	-0.5795039	2.356365	0.4561995	-240.00002	-52.800003	-159.6	26.166681	none
76.51475	2.3199813	4.1683054	-2.2697031	-0.5637912	2.4469125	0.40852892	-240.00002	-52.800003	-159.6	26.14871	none
76.516945	2.327164	3.7708676	-2.44448	-0.5608617	2.49698	0.3821636	-240.00002	-52.800003	-159.6	26.184652	none
76.51912	2.2361844	3.6128504	-2.2816741	-0.561927	2.548379	0.3616573	-240.00002	-52.800003	-159.6	26.199629	none
76.5213	2.1212628	3.7493198	-2.0925324	-0.5813681	2.6240127	0.340352	-241.8	-54.600002	-161.40001	26.184652	none
76.52348	2.183512	3.8426938	-1.685518	-0.6016081	2.7092338	0.3158509	-241.8	-54.600002	-161.40001	26.193638	none
76.52566	2.195483	3.7780502	-1.2737153	-0.64741445	2.9095035	0.29001826	-241.8	-54.600002	-161.40001	26.22359	none
76.52784	1.9153614	3.5936968	-0.9983821	-0.6921556	3.115366	0.27084348	-241.8	-54.600002	-161.40001	26.172672	none
76.53003	2.4947581	3.620033	-1.1540052	-0.7344999	3.4416032	0.25992453	-241.8	-54.600002	-161.40001	26.169678	none
76.53221	2.6791117	3.7541082	-1.4508862	-0.77125144	3.9001994	0.25885928	-238.8	-55.2	-159.6	26.190643	none
76.53439	2.8107927	4.027047	-1.6304513	-0.8021441	4.3542686	0.25832662	-238.8	-55.2	-159.6	26.238565	none
76.53658	2.7724855	4.048595	-1.4341269	-0.83490103	4.7510796	0.25326663	-238.8	-55.2	-159.6	26.20562	none
76.538765	2.1763294	3.7924154	-0.9672575	-0.8788432	5.3777213	0.25220135	-238.8	-55.2	-159.6	26.208614	none
76.54094	1.5897499	3.833117	-1.055843	-0.90973586	5.860819	0.25060347	-235.8	-55.800003	-148.20001	26.23557	none
76.54312	1.0845734	4.010288	-1.3862427	-0.93397063	6.306632	0.2444782	-235.8	-55.800003	-148.20001	26.232574	none
76.5453	0.7469909	4.4340615	-1.9249382	-0.95234644	6.7031765	0.23382555	-235.8	-55.800003	-148.20001	26.277504	none
76.54749	0.4381389	4.984728	-2.3175871	-0.96619487	7.0323434	0.21837921	-235.8	-55.800003	-148.20001	26.184652	none
76.549675	0.22266077	5.681441	-2.908955	-0.9619338	7.397463	0.19281286	-235.8	-55.800003	-148.20001	26.211609	none
